index,x,y,z,roll,pitch,yaw
332,-14.9,-2.33046,-13.4108,0.336438, 0.626167, -0.611149, -0.348169
333,-14.968,-2.3762,-13.5024,0.336478, 0.626164, -0.611121, -0.348185
334,-15.0362,-2.42206,-13.5943,0.336507, 0.626155, -0.611097, -0.348216
335,-15.1046,-2.46807,-13.6864,0.336533, 0.626149, -0.61107, -0.348247
336,-15.1732,-2.51421,-13.7789,0.33655, 0.626155, -0.611033, -0.348286
337,-15.242,-2.56049,-13.8716,0.33658, 0.626144, -0.610997, -0.348339
338,-15.3111,-2.6069,-13.9646,0.336615, 0.626144, -0.610955, -0.348379
339,-15.3803,-2.65345,-14.0579,0.336653, 0.626134, -0.610918, -0.348425
340,-15.4497,-2.70013,-14.1514,0.336713, 0.626124, -0.610881, -0.348449
341,-15.5194,-2.74695,-14.2452,0.336771, 0.626102, -0.610857, -0.348475
342,-15.5892,-2.79391,-14.3393,0.336826, 0.626096, -0.610829, -0.348481
343,-15.6593,-2.84101,-14.4337,0.336881, 0.626087, -0.61081, -0.34848
344,-15.7295,-2.88825,-14.5284,0.336943, 0.626065, -0.610797, -0.348481
345,-15.8,-2.93563,-14.6233,0.337002, 0.626053, -0.610784, -0.348469
346,-15.8706,-2.98314,-14.7185,0.337071, 0.626039, -0.610773, -0.348446
347,-15.9415,-3.0308,-14.814,0.33713, 0.626041, -0.610757, -0.348414
348,-16.0125,-3.0786,-14.9098,0.33718, 0.626055, -0.610732, -0.348384
349,-16.0838,-3.12653,-15.0058,0.337221, 0.626083, -0.610696, -0.348358
350,-16.1553,-3.1746,-15.1021,0.337252, 0.626127, -0.610649, -0.34833
351,-16.2269,-3.22281,-15.1987,0.337279, 0.626163, -0.610612, -0.348304
352,-16.2988,-3.27116,-15.2956,0.337297, 0.626214, -0.610563, -0.34828
353,-16.3709,-3.31964,-15.3928,0.337306, 0.626265, -0.610523, -0.348251
354,-16.4431,-3.36827,-15.4902,0.337323, 0.626315, -0.610477, -0.348226
355,-16.5156,-3.41703,-15.5879,0.337345, 0.626368, -0.61043, -0.348191
356,-16.5883,-3.46593,-15.6859,0.33735, 0.626426, -0.610387, -0.348157
357,-16.6611,-3.51497,-15.7842,0.337361, 0.626487, -0.610335, -0.348128
358,-16.7342,-3.56415,-15.8827,0.337368, 0.626544, -0.610296, -0.348086
359,-16.8075,-3.61347,-15.9815,0.337388, 0.626595, -0.610256, -0.348045
360,-16.881,-3.66293,-16.0806,0.337388, 0.626644, -0.610234, -0.347997
361,-16.9547,-3.71252,-16.18,0.337401, 0.626686, -0.610216, -0.347939
362,-17.0285,-3.76226,-16.2797,0.337398, 0.62674, -0.610198, -0.347877
363,-17.1026,-3.81214,-16.3796,0.337405, 0.62678, -0.6102, -0.347796
364,-17.1769,-3.86216,-16.4798,0.337404, 0.62682, -0.610202, -0.347718
365,-17.2514,-3.91232,-16.5803,0.337418, 0.626853, -0.610207, -0.347638
366,-17.3261,-3.96262,-16.681,0.337445, 0.626888, -0.610215, -0.347536
367,-17.401,-4.01305,-16.7821,0.33747, 0.626922, -0.610215, -0.347447
368,-17.4761,-4.06363,-16.8834,0.337509, 0.626941, -0.610228, -0.347353
369,-17.5515,-4.11434,-16.985,0.337538, 0.62696, -0.610238, -0.347274
370,-17.627,-4.1652,-17.0868,0.337571, 0.626969, -0.610258, -0.34719
371,-17.7027,-4.21619,-17.189,0.337614, 0.626971, -0.610281, -0.347105
372,-17.7786,-4.26732,-17.2914,0.337643, 0.62698, -0.6103, -0.347026
373,-17.8548,-4.31859,-17.3941,0.337686, 0.627002, -0.610311, -0.346924
374,-17.9311,-4.36999,-17.497,0.337721, 0.627022, -0.610331, -0.346821
375,-18.0076,-4.42154,-17.6003,0.337766, 0.62704, -0.61036, -0.346692
376,-18.0844,-4.47322,-17.7038,0.337795, 0.627065, -0.610382, -0.346581
377,-18.1613,-4.52504,-17.8076,0.33782, 0.627099, -0.610401, -0.346461
378,-18.2385,-4.57699,-17.9117,0.337843, 0.627132, -0.610422, -0.346343
379,-18.3158,-4.62908,-18.016,0.337876, 0.627161, -0.610438, -0.346227
380,-18.3934,-4.68131,-18.1206,0.337916, 0.627198, -0.610437, -0.346125
381,-18.4712,-4.73368,-18.2256,0.337958, 0.627239, -0.610423, -0.346035
382,-18.5491,-4.78617,-18.3307,0.337994, 0.627282, -0.610404, -0.345955
383,-18.6273,-4.83881,-18.4362,0.33803, 0.627313, -0.610381, -0.345903
384,-18.7057,-4.89157,-18.542,0.338067, 0.627346, -0.61036, -0.345844
385,-18.7842,-4.94447,-18.648,0.338113, 0.627381, -0.610337, -0.345776
386,-18.863,-4.99751,-18.7543,0.338161, 0.627409, -0.610323, -0.345702
387,-18.942,-5.05068,-18.8609,0.338198, 0.62745, -0.610307, -0.345623
388,-19.0212,-5.10399,-18.9677,0.338223, 0.627492, -0.610287, -0.345556
389,-19.1006,-5.15744,-19.0748,0.338242, 0.627529, -0.610282, -0.345479
390,-19.1802,-5.21103,-19.1823,0.338256, 0.627578, -0.610267, -0.345403
391,-19.26,-5.26475,-19.2899,0.338272, 0.627628, -0.610257, -0.345312
392,-19.34,-5.31861,-19.3979,0.338285, 0.627669, -0.610249, -0.34524
393,-19.4202,-5.3726,-19.5062,0.338306, 0.627715, -0.610237, -0.345157
394,-19.5006,-5.42674,-19.6147,0.338348, 0.627748, -0.610226, -0.345074
395,-19.5813,-5.481,-19.7235,0.338388, 0.627794, -0.610196, -0.345006
396,-19.6621,-5.53541,-19.8326,0.338444, 0.627834, -0.610166, -0.344932
397,-19.7431,-5.58995,-19.9419,0.338497, 0.627869, -0.61014, -0.344861
398,-19.8243,-5.64462,-20.0516,0.338555, 0.62792, -0.610101, -0.344781
399,-19.9058,-5.69943,-20.1615,0.33862, 0.62796, -0.610063, -0.344711
400,-19.9874,-5.75438,-20.2717,0.338674, 0.628016, -0.610014, -0.344643
401,-20.0693,-5.80946,-20.3822,0.338733, 0.628065, -0.609968, -0.344578
402,-20.1513,-5.86468,-20.4929,0.338798, 0.628106, -0.609918, -0.344525
403,-20.2336,-5.92003,-20.604,0.338863, 0.62814, -0.609874, -0.344479
404,-20.3161,-5.97552,-20.7153,0.338932, 0.628161, -0.609835, -0.344442
405,-20.3987,-6.03114,-20.8269,0.338994, 0.628185, -0.609801, -0.344398
406,-20.4816,-6.0869,-20.9387,0.339063, 0.628194, -0.609775, -0.34436
407,-20.5647,-6.1428,-21.0508,0.339135, 0.628205, -0.609743, -0.344324
408,-20.648,-6.19883,-21.1633,0.339192, 0.628209, -0.609724, -0.344294
409,-20.7315,-6.255,-21.2759,0.339242, 0.628203, -0.609711, -0.34428
410,-20.8152,-6.31131,-21.3889,0.339301, 0.628207, -0.609689, -0.344253
411,-20.8991,-6.36776,-21.5021,0.339363, 0.628209, -0.609668, -0.344224
412,-20.9832,-6.42434,-21.6156,0.339422, 0.628197, -0.609657, -0.344209
413,-21.0676,-6.48106,-21.7294,0.339478, 0.628185, -0.609647, -0.344193
414,-21.1521,-6.53791,-21.8435,0.339529, 0.62818, -0.609621, -0.344197
415,-21.2368,-6.5949,-21.9578,0.339574, 0.628178, -0.609591, -0.344211
416,-21.3218,-6.65203,-22.0724,0.339616, 0.628169, -0.609571, -0.344222
417,-21.4069,-6.7093,-22.1873,0.339665, 0.628161, -0.609544, -0.344236
418,-21.4923,-6.7667,-22.3025,0.339703, 0.628162, -0.609518, -0.344243
419,-21.5778,-6.82424,-22.418,0.33975, 0.628158, -0.609487, -0.344259
420,-21.6636,-6.88192,-22.5337,0.339798, 0.628155, -0.609459, -0.344264
421,-21.7496,-6.93973,-22.6497,0.339823, 0.628166, -0.609431, -0.344268
422,-21.8357,-6.99769,-22.766,0.339854, 0.628188, -0.609392, -0.34427
423,-21.9221,-7.05578,-22.8826,0.339886, 0.628211, -0.609343, -0.344282
424,-22.0087,-7.11401,-22.9994,0.33992, 0.628232, -0.609311, -0.344264
425,-22.0955,-7.17237,-23.1165,0.339968, 0.628258, -0.609266, -0.344252
426,-22.1825,-7.23088,-23.2339,0.339999, 0.628289, -0.609218, -0.344247
427,-22.2697,-7.28952,-23.3516,0.340042, 0.628315, -0.609175, -0.344235
428,-22.357,-7.3483,-23.4696,0.340077, 0.628362, -0.609118, -0.344215
429,-22.4446,-7.40722,-23.5878,0.340111, 0.628406, -0.609069, -0.344188
430,-22.5324,-7.46628,-23.7063,0.340139, 0.628435, -0.60903, -0.344177
431,-22.6204,-7.52548,-23.8251,0.34017, 0.628471, -0.608988, -0.344154
432,-22.7086,-7.58481,-23.9442,0.34021, 0.628502, -0.608948, -0.34413
433,-22.797,-7.64429,-24.0636,0.340261, 0.628524, -0.608916, -0.344095
434,-22.8856,-7.7039,-24.1832,0.340301, 0.628545, -0.608886, -0.34407
435,-22.9744,-7.76365,-24.3031,0.340316, 0.628577, -0.608856, -0.344049
436,-23.0634,-7.82354,-24.4233,0.340337, 0.628599, -0.608827, -0.344039
437,-23.1527,-7.88356,-24.5437,0.340361, 0.628634, -0.608793, -0.344013
438,-23.2421,-7.94373,-24.6645,0.340364, 0.628663, -0.608762, -0.344012
439,-23.3317,-8.00403,-24.7855,0.340387, 0.628689, -0.608737, -0.343985
440,-23.4215,-8.06448,-24.9068,0.340418, 0.628728, -0.608698, -0.343954
441,-23.5116,-8.12506,-25.0284,0.340462, 0.628759, -0.608669, -0.343904
442,-23.6018,-8.18578,-25.1502,0.340501, 0.628789, -0.60864, -0.34386
443,-23.6922,-8.24664,-25.2724,0.340537, 0.628825, -0.608603, -0.343826
444,-23.7829,-8.30763,-25.3948,0.340608, 0.62885, -0.608562, -0.343784
445,-23.8737,-8.36877,-25.5174,0.34066, 0.628876, -0.608526, -0.343746
446,-23.9648,-8.43004,-25.6404,0.340715, 0.62891, -0.608488, -0.343699
447,-24.056,-8.49144,-25.7637,0.340767, 0.628933, -0.608458, -0.343657
448,-24.1475,-8.55299,-25.8872,0.340836, 0.628955, -0.60842, -0.343616
449,-24.2391,-8.61468,-26.011,0.340899, 0.628975, -0.608388, -0.343572
450,-24.331,-8.6765,-26.1351,0.340968, 0.628987, -0.608368, -0.343518
451,-24.423,-8.73846,-26.2594,0.341039, 0.629015, -0.608332, -0.34346
452,-24.5153,-8.80056,-26.3841,0.341101, 0.629041, -0.608304, -0.343402
453,-24.6078,-8.86281,-26.509,0.341153, 0.629065, -0.608283, -0.343341
454,-24.7005,-8.92519,-26.6342,0.341218, 0.629079, -0.608265, -0.343282
455,-24.7933,-8.98771,-26.7596,0.341268, 0.629107, -0.60824, -0.343229
456,-24.8864,-9.05036,-26.8854,0.34131, 0.629135, -0.608219, -0.343173
457,-24.9797,-9.11316,-27.0114,0.341344, 0.629161, -0.608194, -0.343132
458,-25.0732,-9.17609,-27.1377,0.341378, 0.629198, -0.608165, -0.343084
459,-25.1669,-9.23917,-27.2643,0.34141, 0.629226, -0.608135, -0.343053
460,-25.2608,-9.30237,-27.3912,0.341448, 0.629261, -0.608103, -0.343008
461,-25.3549,-9.36572,-27.5183,0.341477, 0.629297, -0.608073, -0.342966
462,-25.4492,-9.4292,-27.6457,0.341491, 0.629344, -0.608041, -0.342923
463,-25.5437,-9.49282,-27.7734,0.341496, 0.629397, -0.608008, -0.34288
464,-25.6384,-9.55658,-27.9014,0.341502, 0.629439, -0.607982, -0.342842
465,-25.7333,-9.62048,-28.0296,0.341504, 0.629492, -0.607951, -0.342797
466,-25.8284,-9.68451,-28.1582,0.341523, 0.629545, -0.607917, -0.342744
467,-25.9237,-9.74868,-28.287,0.34153, 0.629592, -0.607894, -0.342691
468,-26.0192,-9.81299,-28.416,0.341529, 0.62964, -0.607867, -0.34265
469,-26.1149,-9.87744,-28.5454,0.34154, 0.629681, -0.607846, -0.342601
470,-26.2109,-9.94203,-28.675,0.341544, 0.629724, -0.607822, -0.342561
471,-26.307,-10.0067,-28.805,0.341545, 0.629756, -0.607806, -0.342529
472,-26.4033,-10.0716,-28.9351,0.341544, 0.629796, -0.607782, -0.3425
473,-26.4999,-10.1366,-29.0656,0.341573, 0.629821, -0.607759, -0.342465
474,-26.5966,-10.2017,-29.1964,0.341587, 0.629854, -0.607726, -0.342447
475,-26.6936,-10.267,-29.3274,0.341587, 0.629882, -0.607694, -0.342455
476,-26.7907,-10.3324,-29.4587,0.341607, 0.629909, -0.607654, -0.342456
477,-26.8881,-10.3979,-29.5902,0.341649, 0.629941, -0.607599, -0.342453
478,-26.9857,-10.4636,-29.7221,0.341679, 0.629974, -0.607548, -0.342452
479,-27.0834,-10.5294,-29.8542,0.341702, 0.630019, -0.607493, -0.342444
480,-27.1814,-10.5953,-29.9866,0.341725, 0.63006, -0.607443, -0.342435
481,-27.2796,-10.6614,-30.1193,0.341752, 0.630095, -0.607399, -0.342421
482,-27.378,-10.7277,-30.2523,0.341767, 0.630132, -0.60736, -0.342408
483,-27.4765,-10.794,-30.3855,0.341795, 0.630166, -0.607326, -0.342377
484,-27.5753,-10.8605,-30.519,0.341819, 0.630205, -0.607292, -0.342342
485,-27.6743,-10.9271,-30.6528,0.341842, 0.630245, -0.607262, -0.342298
486,-27.7735,-10.9939,-30.7869,0.341847, 0.630286, -0.607231, -0.342273
487,-27.8729,-11.0608,-30.9212,0.341863, 0.630325, -0.607207, -0.342228
488,-27.9725,-11.1279,-31.0559,0.341891, 0.630371, -0.607176, -0.34217
489,-28.0723,-11.1951,-31.1908,0.341922, 0.630416, -0.607142, -0.342116
490,-28.1723,-11.2624,-31.3259,0.341936, 0.630472, -0.607097, -0.342079
491,-28.2725,-11.3299,-31.4614,0.341963, 0.630501, -0.607078, -0.342031
492,-28.3729,-11.3975,-31.5971,0.341988, 0.630542, -0.607053, -0.341977
493,-28.4735,-11.4652,-31.7331,0.342015, 0.630575, -0.607037, -0.341916
494,-28.5743,-11.5331,-31.8694,0.342043, 0.630621, -0.60701, -0.341852
495,-28.6753,-11.6011,-32.006,0.342068, 0.630654, -0.60699, -0.3418
496,-28.7765,-11.6693,-32.1428,0.342111, 0.630684, -0.606977, -0.341726
497,-28.8779,-11.7376,-32.2799,0.34214, 0.630721, -0.606961, -0.341657
498,-28.9795,-11.806,-32.4173,0.342176, 0.630746, -0.606956, -0.341583
499,-29.0814,-11.8746,-32.555,0.342208, 0.630769, -0.60695, -0.341519
500,-29.1834,-11.9433,-32.6929,0.342252, 0.630787, -0.606949, -0.341443
501,-29.2856,-12.0122,-32.8311,0.342295, 0.630797, -0.606958, -0.341366
502,-29.3881,-12.0812,-32.9696,0.34235, 0.630805, -0.606967, -0.341282
503,-29.4907,-12.1503,-33.1083,0.342402, 0.630815, -0.606976, -0.341194
504,-29.5936,-12.2196,-33.2474,0.342453, 0.630825, -0.606984, -0.341109
505,-29.6966,-12.289,-33.3867,0.342488, 0.630829, -0.607008, -0.341026
506,-29.7999,-12.3585,-33.5263,0.342517, 0.630829, -0.607026, -0.340964
507,-29.9034,-12.4282,-33.6661,0.342555, 0.63081, -0.607056, -0.340906
508,-30.007,-12.498,-33.8063,0.342588, 0.630797, -0.607085, -0.340847
509,-30.1109,-12.568,-33.9467,0.342626, 0.630776, -0.607117, -0.34079
510,-30.215,-12.6381,-34.0874,0.342645, 0.630748, -0.607155, -0.340755
511,-30.3193,-12.7083,-34.2283,0.342656, 0.630718, -0.607191, -0.340736
512,-30.4238,-12.7787,-34.3696,0.342666, 0.630682, -0.607236, -0.340712
513,-30.5285,-12.8492,-34.5111,0.342661, 0.630657, -0.607275, -0.340694
514,-30.6334,-12.9198,-34.6528,0.342651, 0.630627, -0.607318, -0.340683
515,-30.7385,-12.9906,-34.7949,0.342623, 0.630605, -0.607357, -0.340681
516,-30.8438,-13.0615,-34.9372,0.342604, 0.630595, -0.607388, -0.340664
517,-30.9493,-13.1326,-35.0798,0.342586, 0.630578, -0.607427, -0.340645
518,-31.0551,-13.2038,-35.2227,0.342564, 0.630573, -0.60745, -0.340634
519,-31.161,-13.2751,-35.3659,0.342549, 0.630563, -0.607468, -0.340636
520,-31.2671,-13.3466,-35.5093,0.342515, 0.63057, -0.607478, -0.34064
521,-31.3735,-13.4182,-35.653,0.342486, 0.630569, -0.607477, -0.340674
522,-31.48,-13.4899,-35.797,0.34247, 0.630561, -0.607469, -0.340718
523,-31.5868,-13.5618,-35.9413,0.342456, 0.630556, -0.607456, -0.340764
524,-31.6937,-13.6338,-36.0859,0.342443, 0.630556, -0.607429, -0.340825
525,-31.8009,-13.7059,-36.2307,0.342435, 0.630545, -0.607413, -0.340884
526,-31.9082,-13.7782,-36.3758,0.342427, 0.630535, -0.607392, -0.340947
527,-32.0158,-13.8506,-36.5212,0.342418, 0.630525, -0.607372, -0.341009
528,-32.1236,-13.9231,-36.6668,0.342399, 0.630525, -0.60735, -0.341066
529,-32.2315,-13.9958,-36.8128,0.342386, 0.630523, -0.607331, -0.341117
530,-32.3397,-14.0686,-36.959,0.342372, 0.630526, -0.607318, -0.341149
531,-32.4481,-14.1416,-37.1055,0.342359, 0.630525, -0.607324, -0.341154
532,-32.5567,-14.2147,-37.2523,0.342337, 0.630534, -0.607331, -0.341146
533,-32.6655,-14.2879,-37.3993,0.342317, 0.63054, -0.607334, -0.341151
534,-32.7744,-14.3613,-37.5467,0.342284, 0.630554, -0.607348, -0.341133
535,-32.8836,-14.4348,-37.6943,0.342258, 0.630564, -0.607366, -0.341108
536,-32.993,-14.5085,-37.8422,0.342229, 0.630576, -0.607381, -0.341089
537,-33.1026,-14.5823,-37.9903,0.342203, 0.630587, -0.6074, -0.34106
538,-33.2124,-14.6562,-38.1388,0.342178, 0.630606, -0.607413, -0.341026
539,-33.3224,-14.7303,-38.2875,0.34215, 0.630622, -0.607432, -0.340992
540,-33.4326,-14.8045,-38.4365,0.342116, 0.63065, -0.607437, -0.340964
541,-33.543,-14.8789,-38.5858,0.342087, 0.630667, -0.607451, -0.340939
542,-33.6536,-14.9534,-38.7354,0.342065, 0.630682, -0.607463, -0.340911
543,-33.7644,-15.028,-38.8852,0.342052, 0.630711, -0.607458, -0.340881
544,-33.8754,-15.1028,-39.0354,0.342049, 0.630727, -0.607455, -0.340859
545,-33.9866,-15.1776,-39.1858,0.342071, 0.630732, -0.607445, -0.340845
546,-34.098,-15.2527,-39.3364,0.342097, 0.630734, -0.607429, -0.340843
547,-34.2097,-15.3278,-39.4874,0.342129, 0.630736, -0.607405, -0.34085
548,-34.3215,-15.4031,-39.6387,0.342174, 0.630727, -0.607376, -0.340873
549,-34.4335,-15.4786,-39.7902,0.342226, 0.630719, -0.607341, -0.340899
550,-34.5458,-15.5541,-39.942,0.342272, 0.630708, -0.607307, -0.340932
551,-34.6582,-15.6298,-40.0941,0.342322, 0.630695, -0.607264, -0.340984
552,-34.7709,-15.7057,-40.2464,0.342386, 0.630671, -0.607229, -0.341026
553,-34.8838,-15.7816,-40.3991,0.342425, 0.63066, -0.607189, -0.341079
554,-34.9968,-15.8577,-40.552,0.342475, 0.63064, -0.607152, -0.341131
555,-35.1101,-15.934,-40.7052,0.342496, 0.630627, -0.60712, -0.341192
556,-35.2236,-16.0104,-40.8587,0.342509, 0.630605, -0.607084, -0.341283
557,-35.3373,-16.0869,-41.0124,0.342527, 0.630594, -0.607043, -0.341358
558,-35.4511,-16.1636,-41.1664,0.342532, 0.630587, -0.606998, -0.341446
559,-35.5652,-16.2404,-41.3208,0.342531, 0.630585, -0.606953, -0.341531
560,-35.6795,-16.3173,-41.4753,0.34252, 0.6306, -0.60689, -0.341627
561,-35.794,-16.3944,-41.6302,0.342503, 0.630619, -0.606831, -0.341715
562,-35.9087,-16.4716,-41.7854,0.342481, 0.630641, -0.606765, -0.341812
563,-36.0236,-16.549,-41.9408,0.342448, 0.630674, -0.606698, -0.341902
564,-36.1387,-16.6264,-42.0965,0.342422, 0.630707, -0.606627, -0.341994
565,-36.254,-16.7041,-42.2525,0.342404, 0.630743, -0.606548, -0.342086
566,-36.3695,-16.7818,-42.4087,0.342378, 0.63079, -0.606468, -0.342166
567,-36.4852,-16.8598,-42.5653,0.342337, 0.630844, -0.606391, -0.342244
568,-36.6011,-16.9378,-42.7221,0.342284, 0.630897, -0.606317, -0.342332
569,-36.7172,-17.016,-42.8792,0.342233, 0.630952, -0.606247, -0.342404
570,-36.8336,-17.0943,-43.0366,0.342185, 0.631003, -0.606171, -0.342493
571,-36.9501,-17.1728,-43.1943,0.342143, 0.631052, -0.60611, -0.342553
572,-37.0668,-17.2514,-43.3522,0.342096, 0.631091, -0.606057, -0.342622
573,-37.1837,-17.3302,-43.5104,0.342063, 0.631112, -0.606024, -0.342675
574,-37.3008,-17.4091,-43.6689,0.342018, 0.631137, -0.605997, -0.342722
575,-37.4181,-17.4881,-43.8277,0.341978, 0.631151, -0.605977, -0.34277
576,-37.5357,-17.5673,-43.9868,0.34195, 0.631161, -0.60597, -0.342792
577,-37.6534,-17.6466,-44.1461,0.341901, 0.631169, -0.605969, -0.342827
578,-37.7713,-17.7261,-44.3057,0.341866, 0.631176, -0.605965, -0.342857
579,-37.8894,-17.8057,-44.4656,0.34185, 0.631173, -0.605972, -0.342866
580,-38.0078,-17.8855,-44.6257,0.341818, 0.63117, -0.605984, -0.342883
581,-38.1263,-17.9653,-44.7862,0.341798, 0.631166, -0.605989, -0.342901
582,-38.2451,-18.0454,-44.9469,0.341781, 0.631163, -0.605995, -0.342912
583,-38.364,-18.1255,-45.1079,0.341768, 0.631173, -0.605988, -0.34292
584,-38.4831,-18.2058,-45.2692,0.34175, 0.631185, -0.605982, -0.342925
585,-38.6025,-18.2863,-45.4307,0.341747, 0.631192, -0.605971, -0.342935
586,-38.722,-18.3669,-45.5926,0.341756, 0.631205, -0.605958, -0.342926
587,-38.8418,-18.4476,-45.7547,0.341749, 0.631225, -0.605947, -0.342916
588,-38.9617,-18.5284,-45.9171,0.341735, 0.631244, -0.605932, -0.342922
589,-39.0819,-18.6094,-46.0797,0.341704, 0.631259, -0.605923, -0.34294
590,-39.2022,-18.6906,-46.2427,0.341686, 0.631275, -0.605916, -0.342941
591,-39.3228,-18.7718,-46.4059,0.341659, 0.631292, -0.605911, -0.342945
592,-39.4436,-18.8533,-46.5694,0.341626, 0.631296, -0.60592, -0.342956
593,-39.5645,-18.9348,-46.7332,0.341568, 0.631305, -0.605933, -0.342973
594,-39.6857,-19.0165,-46.8973,0.341519, 0.631319, -0.60594, -0.342984
595,-39.8071,-19.0983,-47.0617,0.34148, 0.631327, -0.605955, -0.34298
596,-39.9286,-19.1803,-47.2263,0.341433, 0.631344, -0.605972, -0.342967
597,-40.0504,-19.2624,-47.3912,0.341403, 0.631358, -0.60599, -0.342939
598,-40.1724,-19.3447,-47.5564,0.341359, 0.631381, -0.606003, -0.342918
599,-40.2945,-19.4271,-47.7218,0.341329, 0.631396, -0.606015, -0.342899
600,-40.4169,-19.5096,-47.8876,0.341277, 0.63144, -0.606008, -0.342884
601,-40.5395,-19.5922,-48.0536,0.341237, 0.631472, -0.606001, -0.342874
602,-40.6623,-19.675,-48.22,0.341205, 0.631504, -0.605996, -0.342857
603,-40.7853,-19.758,-48.3866,0.341181, 0.631534, -0.605983, -0.342849
604,-40.9085,-19.8411,-48.5534,0.341149, 0.631578, -0.60596, -0.342841
605,-41.0318,-19.9243,-48.7206,0.341139, 0.63162, -0.605924, -0.342837
606,-41.1554,-20.0076,-48.888,0.341102, 0.631668, -0.605889, -0.342846
607,-41.2792,-20.0911,-49.0558,0.341082, 0.631701, -0.605857, -0.342862
608,-41.4033,-20.1747,-49.2238,0.341063, 0.631739, -0.605815, -0.342885
609,-41.5275,-20.2585,-49.3921,0.341044, 0.63178, -0.605773, -0.342902
610,-41.6519,-20.3424,-49.5606,0.341002, 0.631826, -0.605734, -0.342929
611,-41.7765,-20.4264,-49.7295,0.340967, 0.631868, -0.605704, -0.34294
612,-41.9013,-20.5106,-49.8986,0.340937, 0.631908, -0.605679, -0.342939
613,-42.0263,-20.5949,-50.068,0.340889, 0.631949, -0.605656, -0.342951
614,-42.1515,-20.6793,-50.2377,0.340857, 0.631985, -0.605644, -0.342938
615,-42.2769,-20.7639,-50.4076,0.340816, 0.632026, -0.605632, -0.342923
616,-42.4026,-20.8486,-50.5779,0.34077, 0.632054, -0.605635, -0.342914
617,-42.5284,-20.9335,-50.7484,0.340709, 0.632078, -0.605643, -0.342915
618,-42.6544,-21.0185,-50.9192,0.340655, 0.632084, -0.605665, -0.34292
619,-42.7806,-21.1036,-51.0903,0.340612, 0.632092, -0.605679, -0.342921
620,-42.9071,-21.1889,-51.2616,0.340579, 0.632091, -0.605697, -0.342926
621,-43.0337,-21.2743,-51.4332,0.34054, 0.632075, -0.605714, -0.342964
622,-43.1606,-21.3599,-51.6051,0.340516, 0.632054, -0.605729, -0.343001
623,-43.2876,-21.4455,-51.7773,0.340497, 0.632028, -0.605737, -0.343051
624,-43.4148,-21.5314,-51.9498,0.340494, 0.631998, -0.605738, -0.34311
625,-43.5423,-21.6173,-52.1225,0.340498, 0.63195, -0.605749, -0.343174
626,-43.67,-21.7034,-52.2955,0.340496, 0.631902, -0.605758, -0.343248
627,-43.7978,-21.7896,-52.4688,0.340517, 0.631847, -0.605765, -0.343316
628,-43.9259,-21.876,-52.6424,0.340554, 0.631794, -0.605768, -0.343371
629,-44.0542,-21.9624,-52.8162,0.340586, 0.631746, -0.605778, -0.343411
630,-44.1826,-22.0491,-52.9904,0.340615, 0.631693, -0.605795, -0.34345
631,-44.3113,-22.1358,-53.1648,0.340658, 0.631648, -0.605804, -0.343475
632,-44.4402,-22.2227,-53.3395,0.340709, 0.631612, -0.605807, -0.343485
633,-44.5693,-22.3098,-53.5145,0.340757, 0.631582, -0.605804, -0.343498
634,-44.6985,-22.3969,-53.6897,0.340814, 0.631567, -0.605785, -0.343503
635,-44.828,-22.4842,-53.8653,0.340879, 0.631552, -0.605768, -0.343495
636,-44.9577,-22.5717,-54.0411,0.340969, 0.631553, -0.605727, -0.343477
